account_number,credit_score,demand_response,load_factor,peak_compliance,seasonal_stability,payment_history_score,budget_billing,payment_plan,channel_consistency,return_frequency,autopay_status,late_payments_30,late_payments_60,late_payments_90,meter_access,safety_compliance,service_calls,emergency_incidents,meter_reading_consistency,infrastructure_participation,multi_service,years_of_service,transfer_history,premise_correlation,authorized_users,paperless_billing,zip_code,weather_sensitivity,regional_delinquency_rate,income,debt_to_income,utilization_rate,days_since_last_late,average_monthly_bill,peak_season_performance,consumption_volatility,peak_time_usage,off_peak_usage,usage_predictability,recent_payments_ontime,risk_category
ACC000169,642.3131917821255,0.8758867320027278,0.45031230887376794,0.7926716410327886,0.4298244773656123,93.89565244834291,True,False,0.7260829862639755,0.28839471732302857,enrolled,1,0,0,0.9773146560464022,0.924822351989282,0,0,0.8972912599891283,False,False,8.513048412206983,0,0.6808547065150534,1,True,10093,0.3881672210797091,0.5446149854126294,43247.02801865897,0.5377893158053502,0.4569571987158509,365.0237039616632,377.2327178128993,poor,0.2793952353691058,0.3219176715932288,0.7292888697652168,highly_predictable,0.9166666666666666,High
ACC000170,635.5242785187238,0.7838481969237067,0.6482442475247842,0.5986703303507731,0.6239520420038349,84.19854401616242,True,False,0.9246919257172381,0.1865542738434902,enrolled,0,1,0,0.9144261276103259,0.9115656297044324,1,0,0.7844838244020822,True,True,5.501341404546176,0,0.755388795653716,3,False,10070,0.5196810708915033,0.1301447841207028,58855.722378925006,0.42549624235227484,0.2322869547414968,106.63490344468887,496.981247260994,excellent,0.2415597815615771,0.4647084749398319,0.6991349460729521,predictable,1.0,Very High
ACC000171,639.209485751728,0.8219493265254314,0.35052508188746584,0.884810985689337,0.5475578577977149,68.99966613697431,True,False,0.952051853407965,0.19169214293003137,not_enrolled,1,0,0,0.9891853848512066,0.8326086274464716,3,1,0.8448217678543342,False,True,1.991938068173504,0,0.5147359835830415,1,False,10061,0.40618797950977126,0.13568324796823478,72227.11033301351,0.40131710611231314,0.14753453402343783,36.80986988474201,605.0121171069263,fair,0.5567269604717794,0.43658756667813703,0.5095002555656792,predictable,0.9166666666666666,Very High
ACC000172,676.1449145292947,0.8810602876124737,0.30095646742873156,0.6290617364111497,0.6575462813673638,92.7511691639608,False,False,0.7661572885143885,0.36164965862569737,not_enrolled,0,0,0,0.7890905227956667,0.9053918971248346,3,1,0.7391341811997992,False,True,4.522094328898871,2,0.7832240643177226,3,False,10076,0.4429092783013279,0.11818294525686038,77053.28207268921,0.24428941772903148,0.27463193845694595,292.7103525700035,515.7081555457296,good,0.35642205468791593,0.5280267450928552,0.7055053050694647,variable,1.0,Medium
ACC000173,697.0575987408322,0.7247973234277703,0.41816775864902417,0.9314764889956534,0.45797779565502117,67.57072699534794,True,False,0.8528122027406715,0.3718779605240484,not_enrolled,1,0,0,0.8426538740532545,0.921412563713291,1,0,0.8151276399773594,False,False,10.22430097741317,0,0.7652248792838773,1,True,10030,0.8243638207767284,0.09577367150459166,74388.66710181646,0.40047317433040164,0.4408150137258099,101.24967512467732,505.60885535568156,good,0.6812690238327407,0.5083769413640619,0.7089210747198528,predictable,0.9166666666666666,Low
ACC000174,693.834539966501,0.6132568901295212,0.8457370065058567,0.7700966542721746,0.6571953124586878,62.93328287173834,False,False,0.780022206589688,0.08198609015065068,not_enrolled,1,0,0,0.9832349412839595,0.9681768373260419,2,0,0.8481520921064469,False,True,1.3728942703583622,0,0.5499057303075967,2,False,10006,0.1790405461985164,0.07925303596140235,26890.098906619256,0.5099964628678131,0.5515545183526318,248.28585118135334,524.6420911248023,poor,0.3420243961668804,0.5895459325151036,0.18240291124100227,predictable,0.9166666666666666,Low
ACC000175,721.3591624518012,0.5208937089832018,0.8093877598654046,0.7759945655875601,0.6346333959853808,65.5781352958975,False,False,0.8156150171086968,0.043946233365773184,not_enrolled,2,1,0,0.9206343027719645,0.9973606460218439,1,0,0.8281459708900706,True,True,4.627421215904491,1,0.9118869683268849,1,False,10028,0.5277243374732803,0.29862030966301184,59224.633051962286,0.21880210685909685,0.40133453785379614,243.08504639621785,844.4734314421991,good,0.2481595043709273,0.4418238833680312,0.23985633826224284,highly_predictable,0.8333333333333334,Very Low
ACC000176,680.6500945938953,0.7391798791592264,0.756462791337916,0.6372863364634226,0.5787690294092015,85.8524429454442,True,False,0.8014366401092006,0.05351228679482588,not_enrolled,0,0,0,0.9532302995207017,0.9354998680622789,2,0,0.6025823591538109,True,False,9.851455714154772,0,0.6891088602970706,4,False,10050,0.42023118037840596,0.4976245821059263,44206.507103133976,0.3370213821168707,0.34503519582588155,134.26182403574575,789.9375181754081,good,0.1954131988767192,0.5574517657188357,0.44308436219118713,predictable,1.0,Medium
ACC000177,752.6767038578658,0.5677572892647617,0.40103622672279143,0.9273989354344833,0.533942792221441,88.69549504459154,True,True,0.9304262876625676,0.38345274642354554,enrolled,0,0,0,0.9676404219414493,0.9517602726181801,5,0,0.827294716564961,False,False,3.504114952397476,0,0.900894930321137,2,True,10088,0.5203040324999387,0.2994988642253554,30801.86973423465,0.46688889061179595,0.3740791845538921,262.5068038657502,757.0260463976092,good,0.41872397838801606,0.8010938329355813,0.6834456025538376,predictable,1.0,Very Low
ACC000178,666.7671583381021,0.5413452459587044,0.5223573321916173,0.6485762081334765,0.5369058963564616,76.70182734940985,False,False,0.9141741273505422,0.16031476298389163,not_enrolled,1,0,0,0.5671002146603739,0.9748612395671575,0,0,0.9292169570703448,False,False,5.878193880955784,2,0.44895392671858225,2,True,10076,0.46038244790364824,0.1449495404453655,48171.13482887878,0.4134333347852099,0.08588995448861253,89.6908257645782,421.10665045207645,fair,0.06910121266430246,0.7313748520025591,0.48946290027397726,predictable,0.9166666666666666,High
ACC000179,816.008458329481,0.5553440039991887,0.8035152203653881,0.904268674994596,0.4404751206602966,90.07901595335888,False,False,0.9190068303189427,0.12761003990324002,enrolled,1,0,1,0.9606040951615279,0.8885455431381716,2,0,0.8390343384064388,False,False,8.307057811612953,0,0.5712114180080204,1,True,10078,0.28954080850897973,0.4002594616742244,51374.416450301105,0.2842903560177822,0.39261324694146366,234.8285059261387,651.0093818598842,excellent,0.33385111862838995,0.4769212836874882,0.24752872124606443,predictable,0.9166666666666666,Very Low
ACC000180,711.2833673882503,0.5177692985680994,0.6999729823313351,0.6100766315966232,0.7679768318097092,63.033421414033285,False,False,0.645308502724477,0.11876821305564886,not_enrolled,0,0,0,0.9168168583340162,0.9861308578031464,3,0,0.8814182974262583,True,False,15.461435726701234,0,0.5387918206812579,2,True,10050,0.32863744418195595,0.2285159528068271,40890.06848184636,0.2836780276156647,0.6068904254542619,138.75725060621488,203.83077849625235,fair,0.12256511030297784,0.5463223701961053,0.5648693988727774,predictable,1.0,Low
ACC000181,637.1421221791859,0.7712013577357799,0.7673785611825775,0.8266562954975772,0.694006777626673,87.13329151252276,False,False,0.907244143022423,0.45558075468048487,not_enrolled,0,0,0,0.8323549379404493,0.9677615515698483,1,0,0.5003939543770327,False,False,8.637161927278967,0,0.8166108237100609,2,False,10093,0.7201957257110082,0.0634602474877991,60463.427951588616,0.08536344770575034,0.33610366451448825,78.15346456411868,979.2775508321395,fair,0.10930798711090162,0.5011030939698855,0.18482736028323293,predictable,1.0,Very High
ACC000182,626.4553750969444,0.5661741341842934,0.7706765197271459,0.8121365377397438,0.6090752304963506,75.69906672400151,False,False,0.7940530876132773,0.38730943305333054,enrolled,0,0,0,0.91592018522296,0.9712961486643727,3,0,0.3372038822966945,False,False,2.6976609958983513,0,0.6060478538310206,2,False,10070,0.5306564762355807,0.1871575165552416,74754.05548872378,0.26725759276894345,0.25580962173345734,45.004824525252495,373.5053465601764,excellent,0.3578049261768113,0.9573971150204689,0.5441765366182344,predictable,1.0,Very High
ACC000183,704.1236207621592,0.8116227373298436,0.5357284816647916,0.6701069446982106,0.7779655229579988,75.05222261884887,False,False,0.9690341206920395,0.18422385615926884,not_enrolled,1,0,0,0.7354096269618147,0.956003580031342,0,0,0.9158352882652514,False,True,11.303599093391906,1,0.2875611646972374,2,False,10068,0.23989222919625264,0.07274119664835879,69769.43695192822,0.7813600749245162,0.404421416043186,131.69221306509502,437.41512501531975,good,0.2763825174653597,0.7309903775080235,0.42909826155424946,predictable,0.9166666666666666,Low
ACC000184,668.8268607337075,0.8013527375530237,0.7772637832045906,0.3631251900891044,0.6331061889097489,75.34770096628444,True,False,0.7569128220842872,0.2856137897501663,not_enrolled,0,0,0,0.8694521962500439,0.9082536162206398,2,1,0.9583760765586044,False,False,6.229373217264261,0,0.6177424694890659,2,True,10013,0.435572694522522,0.16932584034527345,51295.46357948131,0.28025187758648973,0.4802360520262684,216.02595070682932,130.73469503822835,good,0.15621091585592534,0.5856373260005283,0.37530270282973965,predictable,1.0,Medium
ACC000185,715.7000247046046,0.7125850799029596,0.8481382357356977,0.5732871107596017,0.553095516840093,82.54122045472197,False,True,0.7826152064994369,0.2527990837538097,enrolled,1,0,0,0.9240488435139478,0.9146393932401687,6,0,0.862784567440556,False,False,2.462317870240307,0,0.8649309851690614,1,True,10093,0.4248292285825456,0.14191452723493372,76626.67671274988,0.3398143308155314,0.1419869705975954,110.8821567196846,535.6265377013287,excellent,0.27990353379406047,0.7715483995116901,0.6441517619257984,highly_variable,0.9166666666666666,Low
ACC000186,703.6618812286772,0.8000192161181454,0.8740869883855429,0.6594769425921356,0.5419380533059853,86.94687083115925,True,False,0.9233639546711406,0.13247958081468852,not_enrolled,1,0,0,0.6910168043341377,0.9817505572542833,4,0,0.8327592936857482,False,False,1.378802808400505,0,0.7460808842891316,2,True,10022,0.4114227918651956,0.17442721013966794,47335.728837611416,0.10755872165115758,0.1499063219984367,106.45824835144369,202.98619353241216,fair,0.08958236506586857,0.5619328153600229,0.7194114487554925,predictable,0.9166666666666666,Low
ACC000187,676.3585543671563,0.6324679610962733,0.5818058397447322,0.9541307556970905,0.6074095293713873,31.34405467483442,False,False,0.6537589617323787,0.24560885267276852,not_enrolled,0,0,0,0.8324987727412658,0.8170851543022963,1,0,0.9321867696264351,True,True,2.150798975215073,0,0.7730762854186525,3,False,10079,0.3191278415409368,0.09785435655769903,91555.79942331716,0.13913096263561806,0.6059349756227824,192.07187703548922,221.9618902820945,good,0.32394007044423223,0.41043828116708414,0.6805565915003345,variable,1.0,Medium
ACC000188,637.6603140965798,0.7471688810956931,0.498412195761234,0.8239690348476314,0.7793900177865499,86.61908872608117,False,False,0.8674912220246815,0.14717537323815405,enrolled,1,0,0,0.8315489233826707,0.9875951315975373,1,0,0.8776508496680469,False,True,3.9592443885495348,0,0.7172429425406003,3,True,10087,0.29597853107819894,0.23659001589170778,64138.48623262207,0.5341312520474225,0.4367118679223821,132.66158398675603,591.2217702256995,good,0.4728860504529157,0.7294707571115169,0.4736063317190112,highly_predictable,0.9166666666666666,Very High
ACC000189,604.2576387657068,0.4426768082650152,0.7579972914293743,0.7145764265814804,0.5284112357442992,93.37979716355235,False,False,0.8960457851188229,0.3557098782942264,enrolled,2,1,0,0.9577638861865265,0.8854661789760283,2,1,0.9385062458744873,True,False,5.268033079073541,0,0.6934107084940281,5,True,10042,0.5165989780999733,0.2881073422166062,77317.64603151474,0.2585891405398353,0.2948471670314301,123.91571255237062,255.25198604159135,excellent,0.30109046996909483,0.8134998496200312,0.477621074663641,predictable,0.8333333333333334,Very High
ACC000190,657.674252396649,0.7661930589786703,0.885667604834311,0.9094740631469661,0.6464625077126305,89.04276802969196,True,False,0.7284279219742837,0.18000502069346203,not_enrolled,2,1,0,0.8819539764220923,0.8208308384612654,3,0,0.8584363651861109,False,True,6.366993035261317,0,0.8446312135899456,1,True,10055,0.5974420775742173,0.35709477164551046,50701.90664297473,0.3392173547582794,0.5680841514366725,149.460174205095,197.81666501050407,excellent,0.3614656026397792,0.365208514207988,0.7385417744805703,predictable,0.8333333333333334,High
ACC000191,722.8199397161736,0.9002298197569789,0.513230052186209,0.8276317994387742,0.5093270372166635,80.72761168560424,False,False,0.7918665123575,0.2308129156472154,not_enrolled,0,1,1,0.9655450601775782,0.9999878568714432,1,0,0.855690074314881,False,False,8.302962488589122,2,0.6820908058024455,1,True,10020,0.5621971278493815,0.12095633930597785,55255.2542755577,0.11270022869443931,0.26547650932507444,151.02961720885628,176.1158550039912,excellent,0.33163816424707426,0.5439532487514586,0.6741947113673477,highly_variable,1.0,Very Low
ACC000192,690.7046872065102,0.7207447494656608,0.7354356961270561,0.6954176271411687,0.5271567860581489,79.28867285676397,False,False,0.9545400276438167,0.16861734020037614,enrolled,0,0,0,0.9322848828768402,0.9341960330280369,3,0,0.8440832756967498,False,False,2.211490034415255,0,0.5740001838927508,1,True,10029,0.6528233995830964,0.10670544510913578,62007.86967696995,0.4847252879548697,0.2830342492337375,195.1685122129452,361.2492286867214,fair,0.33330956688837077,0.7305704668953639,0.2808362282752045,predictable,1.0,Medium
ACC000193,617.7130610644006,0.7312549115089307,0.6394833356204453,0.697724623020629,0.40720878230756413,95.58777939702256,False,False,0.7727353476672325,0.2031952687471747,not_enrolled,0,1,0,0.798964708540334,0.8463647150611264,5,0,0.8353121193600422,False,False,3.5329794677686377,0,0.8120210990894258,4,False,10075,0.5997369402522366,0.10161475569862195,57656.315581245144,0.10349983601020107,0.4157604621118041,201.5961488096196,354.47806714522125,fair,0.5061097308347735,0.6268947259496048,0.4569361152037839,highly_variable,1.0,Very High
ACC000194,688.6590462925591,0.6318193476421466,0.8216906290398752,0.7174619568085797,0.356420422279649,82.56712498080012,True,False,0.69276219782413,0.28843399204093517,enrolled,0,1,0,0.8758128679939645,0.8501478587057201,0,0,0.7298774120993805,True,False,5.6877204128661045,0,0.6846873708257402,1,True,10039,0.42565210266939707,0.22595225951403305,52252.481111431654,0.3472762080735993,0.3428382145893402,251.84537262267952,509.9357407621402,excellent,0.43638741308818396,0.7115058064142379,0.6019019978903611,predictable,1.0,Medium
ACC000195,699.2658689864419,0.5455975963728593,0.5597333748140529,0.8196838014875251,0.5911026589704733,85.67990087617943,False,False,0.7451985793261904,0.1773986664355686,not_enrolled,0,0,1,0.9459977270062,0.8641936584659548,4,0,0.9330607067000957,False,False,5.425627827540692,0,0.6067651053217294,2,False,10093,0.5305467472680883,0.08687461589116356,33607.40188923192,0.27296842442348035,0.28813545490204034,124.1359040933012,525.2357560379477,good,0.35731769823745524,0.26245112250758657,0.5709332539868951,highly_variable,1.0,Low
ACC000196,635.8071281899433,0.8008631874034223,0.8196789341354417,0.46069517700203555,0.6133127806875014,66.00668695082445,False,False,0.7349083207133478,0.3321489627757988,not_enrolled,0,0,0,0.9145542189302528,0.7945406008031969,2,0,0.757733991207154,False,True,6.488248802567034,0,0.4692798572760556,2,False,10021,0.3294644807825743,0.3081918425515967,48002.02398950407,0.5372968017154257,0.4981375753491515,164.77176564899952,146.5131310590185,excellent,0.3566143869565925,0.4177192101725528,0.23453490000924102,variable,1.0,Very High
ACC000197,687.6862552972764,0.6807901009675297,0.8237785030642645,0.8835899682162922,0.4911421662922836,91.55951699563005,False,False,0.8555030079959594,0.28126324327432994,not_enrolled,0,0,0,0.7960786754603089,0.6005828302562097,1,0,0.8230062345661779,False,False,4.670919512651826,0,0.5363098220560187,1,True,10001,0.28338124806551707,0.09746708613012717,37898.76609938012,0.1927984297829039,0.534745662406269,162.64697051629258,126.27850613997389,good,0.35181546858813934,0.5832921796288455,0.30518584643831254,predictable,1.0,Medium
ACC000198,682.9104359222999,0.811300400863925,0.5798218741932682,0.8212104649074135,0.7045986842092927,81.03481509615729,False,True,0.7091039243059399,0.2791928577428988,not_enrolled,3,0,2,0.9309988191991924,0.9151626082976609,4,0,0.7264194604613939,False,True,9.258861033360585,1,0.8430088170934785,2,False,10022,0.7156525522235219,0.07902261938854681,25836.35765853156,0.42193166211079536,0.13060747535718778,96.20362315576654,583.1449213885419,excellent,0.46118781779367257,0.7079339691747305,0.41737532674570216,variable,0.75,Medium
ACC000199,622.8514851084689,0.6973300389529077,0.34218978784776943,0.7543187204289238,0.5056717316110688,60.083034558566105,False,False,0.92773741993688,0.19595986699017512,enrolled,0,1,0,0.9786558587217982,0.7687901304783828,4,0,0.8286923364145197,False,False,7.28880717486755,1,0.6620517675257703,3,True,10086,0.45883673476107506,0.22473022312488347,63917.68219504223,0.2988923541931574,0.17823581122455712,184.67364764085198,790.1325794563263,poor,0.26738362774830854,0.47965809873332704,0.4915361898746807,highly_predictable,1.0,Very High
ACC000200,697.8893680174142,0.4823857448141909,0.7291903566567904,0.7096025705807295,0.6349882322341557,93.31173415066758,True,True,0.8563095112545366,0.22224900199110825,enrolled,0,0,0,0.9077472602300531,0.9688649435640144,2,0,0.7252892534874302,False,True,7.2161615097893845,1,0.732111983837556,4,False,10085,0.37382585603284335,0.4009572477083906,44678.84665434169,0.11425788007777873,0.5709699937236163,70.14486635816064,259.50914975234855,excellent,0.3501937909638741,0.31601027097402085,0.6324968845272411,variable,1.0,Low
ACC000201,708.0392263184117,0.5248382572882487,0.5940727164313881,0.7262365294745912,0.42881711205864437,93.41426726864279,True,True,0.9527637613055696,0.2785504980406205,not_enrolled,0,0,0,0.9997837431639968,0.9718247658416034,4,0,0.9198896044681194,False,False,2.3374656924140695,0,0.5921781824868555,3,False,10061,0.47202243416857365,0.06834703569970488,84543.31850933644,0.5260221097066987,0.3201219213757692,210.42667828405726,91.58237116698808,fair,0.270375852797384,0.6196006610961955,0.5469203392621574,predictable,1.0,Low
ACC000202,734.1525621587639,0.7503373910245978,0.3692156203698579,0.7114615384143808,0.5737750934661067,83.08214630307614,False,True,0.6384574392643748,0.08336196769956107,enrolled,0,0,1,0.8568617346582501,0.8363052338776841,1,0,0.6577635746554248,True,False,10.022585961291595,1,0.5989010719359864,1,False,10029,0.8161780419318787,0.12818929497147388,45682.1271301873,0.17280229262541383,0.6471627278880832,188.47968554118452,326.28354471800407,poor,0.6869562063084227,0.6559524027171268,0.7110423812735767,variable,1.0,Very Low
ACC000203,732.6901026017451,0.7712185403672684,0.8293320203168203,0.6568957369485909,0.7806661089026052,64.03078722686466,False,False,0.7416925790492718,0.11658611480636212,not_enrolled,0,0,0,0.9667022835341733,0.724509841832939,3,1,0.8848471266568583,False,True,10.731424790040267,0,0.7249043520045361,1,True,10026,0.42621558958665573,0.1487540369940269,42553.75349534383,0.30943788831070035,0.5802187036724074,89.01291727112445,343.15987634827354,excellent,0.46628881745714124,0.5702121777690289,0.6969332535094476,predictable,1.0,Very Low
ACC000204,611.1165316021454,0.5902436093590199,0.6318784579398719,0.5262518702039621,0.5472593924316344,92.88329650470301,True,False,0.8639418383271954,0.06312213669476542,not_enrolled,0,0,0,0.9395903488125081,0.9329671944317445,2,0,0.8313718801940027,False,False,2.2945714873509537,0,0.695429880479213,3,False,10097,0.6089913363983129,0.006557714532307343,80614.39897742166,0.16425464657341082,0.2796663509040681,131.38577351848681,424.479538760782,excellent,0.29287725998867936,0.48270045790483146,0.6295562312274743,variable,1.0,Very High
ACC000205,633.1087480042438,0.7272604953480145,0.8352637373051688,0.9131610777302914,0.46465444078005025,91.62183405741929,False,False,0.6416761675106093,0.24499889281035736,enrolled,1,0,0,0.7851307488699033,0.985974610136496,1,1,0.9614245011268909,False,False,14.628511530343335,0,0.7837003062024743,1,False,10074,0.5509658325282012,0.174646848937094,71567.23268542817,0.411129733289397,0.1766576077886621,163.50349606638923,530.3099745630185,excellent,0.07988322954122856,0.45245528372960603,0.6487429863482962,predictable,0.9166666666666666,Very High
ACC000206,705.751763360433,0.57562199266924,0.7231756035449487,0.8185835676049579,0.5013600987618302,54.13851980372124,False,True,0.969350845294296,0.1399690836708194,not_enrolled,0,0,0,0.9152399018591028,0.8237833368556932,2,0,0.7518856246858663,True,False,6.0021753231930015,1,0.5327415559645932,2,False,10092,0.5504581855972448,0.1749801981451892,79673.98812589614,0.1207114202497334,0.27506652085929056,198.85439444614892,750.8323266029978,good,0.3368447420394097,0.45053238395736284,0.46343024380386916,predictable,1.0,Low
ACC000207,705.6892975456104,0.5965743966634484,0.805716157219835,0.8100195793153985,0.44255117962084733,84.22596350499607,True,False,0.6963486780362809,0.10375165440820512,enrolled,0,0,0,0.8972706979628859,0.890280254344017,2,0,0.7118309667479105,True,False,3.872929255324904,1,0.9121543337413225,4,True,10036,0.37877104225133673,0.34449297426407566,54893.721923163626,0.45145820925173874,0.37782263934842675,131.39963668609212,502.3520247405887,excellent,0.31840167264557273,0.4338650767580894,0.4155859996210365,predictable,1.0,Low
ACC000208,705.7523843153024,0.7270834348299029,0.2612479750116817,0.8732259557053186,0.5791380684908627,68.21018428318823,False,False,0.7846324694283184,0.17551659300117883,not_enrolled,0,0,0,0.892819859222176,0.8481738286162601,2,0,0.926018569077843,False,False,3.762245550607562,0,0.6440158373325703,3,True,10069,0.45139431675166297,0.2198424717373609,27465.746403335415,0.16159938605000024,0.30928561137249994,39.13893320842145,253.9389339550294,good,0.24574586936831286,0.5287866503664774,0.36446847832546025,predictable,1.0,Low
ACC000209,850.0,0.3186083099748306,0.6519610813939609,0.7020997455568588,0.3896055325193964,94.0886623386403,True,False,0.7543120355095662,0.08036807334200279,enrolled,0,0,0,0.9768680603827741,0.7765664205622306,1,0,0.9107136834803865,False,False,1.9713990489539663,0,0.812529021662976,2,True,10015,0.6468251956817667,0.11657314801571828,72340.89709980738,0.5141252010811604,0.04293125974881535,208.32985386836833,894.4271295098549,good,0.1736224617930152,0.4291286847825487,0.5344118678519527,highly_predictable,1.0,Very Low
ACC000210,708.5445255346583,0.5906151863712352,0.9063599986577765,0.7600643572071217,0.5180306398328419,72.52701870973229,True,False,0.6875326735151501,0.06709495816513128,enrolled,2,0,0,0.8797176791596024,0.9033857745577436,6,0,0.8903187488898395,False,True,11.497279746165948,0,0.8364337818098982,1,False,10019,0.60481822106597,0.20761662478471732,78038.15683279897,0.1177620233960155,0.28028620774802004,170.24932934424808,574.6365849454347,excellent,0.6700077317926529,0.6681534571379031,0.27970503561474624,variable,0.8333333333333334,Low
ACC000211,736.7782820090299,0.6835781527314909,0.5341663310221206,0.5890506273541967,0.6816361341159489,74.56622045963076,False,False,0.9356351925138633,0.12056116307089725,not_enrolled,0,0,0,0.9843549941352425,0.9736418237248786,2,0,0.8951676858947586,False,True,3.9978266852734334,0,0.5306239759525242,2,True,10073,0.4003325611210761,0.09351575182788668,54157.03413814685,0.31514029526931236,0.6256108462743781,120.52178483598689,323.2166038085346,good,0.36765561542970415,0.6109879426991092,0.5807546845315484,predictable,1.0,Very Low
ACC000212,727.7000881746601,0.8941067938345484,0.6749798097197341,0.6167804417730994,0.5180423696097093,51.014490736941596,False,False,0.8736912402799566,0.12881540439401878,not_enrolled,0,0,0,0.9744919878682262,0.9526149687841861,2,0,0.7942260906255629,False,True,4.379465961990025,1,0.877443532179029,2,False,10045,0.24438587662007438,0.511455844278957,92002.63074358563,0.5192583078576841,0.45348317087588924,153.08698169725068,613.5892817735136,fair,0.45786755945886387,0.364839279336348,0.6308195397257451,predictable,1.0,Very Low
ACC000213,712.5695625652899,0.8541074390383486,0.5216808702603234,0.7833449320865667,0.48670364880822486,80.39876870364976,True,False,0.7968194383126602,0.22805951764854981,not_enrolled,0,0,0,0.7509537476038595,0.686552523453135,1,0,0.9826219958782633,False,False,2.221873907632568,2,0.7068209942169883,2,True,10073,0.43119559018733694,0.06899651273668651,70805.56428296976,0.3091949439936327,0.12548116722497624,178.98014167883773,314.21368032163264,excellent,0.24880243990170706,0.6885768223554534,0.22180514129260176,variable,1.0,Low
ACC000214,664.2365377679827,0.5104277273953697,0.8783987371831019,0.8540513117961087,0.6147877246926929,89.04609672135824,False,False,0.8217955980678014,0.05776506800528031,not_enrolled,2,0,0,0.9997020438144397,0.9372565911795361,1,0,0.8300559459213548,True,False,6.759472407129427,2,0.9316495996538245,1,True,10024,0.8579573599641185,0.4500874263402081,60267.10111427495,0.23962894857901001,0.5851304485062006,211.03923623413894,287.38647377530026,fair,0.36416497719341445,0.36494282819547547,0.40664634039112224,highly_predictable,0.8333333333333334,High
ACC000215,717.9484610246634,0.8257597544504083,0.5682500256359724,0.6145901413174858,0.8130058516853864,90.52205924973971,True,False,0.8939338717435608,0.20466186020802263,not_enrolled,0,1,0,0.9516409573872062,0.8204742193254368,1,0,0.9142783246121418,False,True,5.693242134777341,0,0.8556122665939876,1,True,10058,0.575162385457609,0.07599592880998003,72008.2862044938,0.22333340986793812,0.4835659047908824,112.85503473560784,415.22845693423517,good,0.5615257356172181,0.5957288318830527,0.5878545347939844,predictable,1.0,Low
ACC000216,641.3587392731214,0.7689485618918569,0.6300614239147702,0.9920612638975074,0.7774283390922624,66.1895429503827,True,False,0.926599919322389,0.040900079256572096,not_enrolled,1,0,0,0.9101738218839714,0.9476812865014791,2,0,0.824993352038038,True,True,11.745959395484832,0,0.848642520891005,1,False,10085,0.3509873041621901,0.2671892656582912,42427.18567792952,0.11612220079403827,0.12487099341576371,86.95280188956045,604.3285658163973,fair,0.319945356370091,0.3676830414254569,0.4649386159960771,predictable,0.9166666666666666,High
ACC000217,668.1590696629995,0.5906304843209492,0.7120782175130026,0.9534821022474078,0.3972511741932439,59.43628828164547,True,False,0.7870320607685052,0.34966009611589305,enrolled,1,0,0,0.9643123893592584,0.9171624382476578,0,0,0.7692577217815092,False,False,1.8485047461145658,1,0.8154294088029027,2,True,10031,0.37325341575851134,0.15499844248418246,62406.25857676611,0.48735812881069807,0.7451109502754002,98.61559771219882,541.5616333816806,good,0.14431287781203112,0.35969394430375984,0.6434757875386914,predictable,0.9166666666666666,Medium
ACC000218,655.7318226085448,0.8815793660094965,0.6849932605510193,0.6803534750569977,0.6940336212489876,79.49524591559938,True,False,0.5516231478029847,0.13117832736332652,enrolled,0,0,1,0.8267839001930227,0.8327836887001496,3,0,0.5151877149855137,False,True,6.5384362440591355,0,0.6929414773123747,1,True,10016,0.5287031977931352,0.08910237756447688,33304.1808252139,0.3080958673016106,0.17616107016755309,77.5439353615757,331.8080542378101,poor,0.10012575869107082,0.8274693474209992,0.46120559641540276,variable,1.0,High
ACC000219,684.0937069693161,0.7848457397009709,0.4600038648953333,0.8577357263470217,0.4038866067696,91.03185054838819,True,False,0.8119747941684574,0.11555347297662075,enrolled,1,0,0,0.9808215304961281,0.936214443440662,2,0,0.9756695273374187,False,True,2.3988623930772373,0,0.7621159191083429,3,True,10089,0.5809174325722707,0.18524090036314597,63449.383089444134,0.3836745962159754,0.4336365077148561,153.70888626321633,903.8661421813588,poor,0.28987324354931754,0.2856190789684402,0.27392729368476815,predictable,0.9166666666666666,Medium
ACC000220,795.7329283336754,0.5037796993582335,0.6710914528383296,0.7827690179036865,0.7649341479023954,87.20317180045463,False,False,0.9644407853419398,0.3526713784471808,enrolled,0,0,0,0.7340924734336857,0.9320053239255394,4,1,0.7917704347987633,True,False,3.4293311324504594,0,0.7356778364928339,3,False,10079,0.48133976445591037,0.11624815127460404,63604.09995962608,0.22067818993259966,0.15997685837591427,180.4618185992353,803.3216454976763,excellent,0.44674100332774486,0.6203717674912431,0.6839358413589851,predictable,1.0,Very Low
ACC000221,586.6367403704126,0.8172257214288925,0.32487766957410064,0.6380748076841705,0.873964938816813,77.13313478782668,False,False,0.8083575829244154,0.06439510159398282,enrolled,0,0,0,0.9648970219374274,0.9749939680386166,3,1,0.9010482445283974,False,True,5.687410360142484,0,0.663030940477935,2,False,10009,0.35271248117004245,0.08941197369085407,64198.746798808825,0.23824773523911452,0.09535679934961029,148.2877264769643,427.15840183611033,good,0.5732383059671453,0.46775150098440316,0.5355986886092382,highly_predictable,1.0,Very High
